img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Complexity,Edge density,Color entropy,mean R channel,mean G channel,mean B channel (RGB),mean L channel,mean a channel,mean b channel (Lab),mean H channel,mean S channel,mean V channel,std R channel,std G channel,std B channel,std L channel,std a channel,std b channel (Lab),std H channel,std S channel,std V channel,Mirror symmetry,DCM distance,DCM x position,DCM y position,Balance,CNN symmetry left-right,CNN symmetry up-down,CNN symmetry left-right & up-down,Slope Redies,Slope Spehar,Slope Mather,Fourier sigma,2D Fractal dimension,3D Fractal dimension,Self-similarity (PHOG),Self-similarity (CNN),Anisotropy,Homogeneity,1st-order EOE,2nd-order EOE,Sparseness,Variability
41409.jpg,1034,0.6156,23.881,7.264,12.008,101.809,6.369,129.053,132.559,137.34,54.74,1.752,-1.829,0.6389,0.3361,0.6181,56.152,61.521,73.02,23.881,9.47,19.215,0.3599,0.2097,0.2512,12.751,8.255,0.02284,-0.03438,19.076,0.5272,0.2827,0.252,-2.273,-1.206,-1.124,0.0118,1.479,2.65,0.5286,0.7957,0.0005718,86.99,3.512,4.098,0.0004705,2.278E-05
42222.jpg,1280,1,40.233,6.02,27.006,289.131,4.526,161.269,150.289,148.012,60.834,3.919,2.884,0.0281,0.2665,0.6334,99.635,102.879,102.638,40.233,5.991,3.89,0.08521,0.3733,0.39,15.837,3.763,0.0125,0.01406,3.235,0.5616,0.5022,0.5109,-2.261,-1.076,-1.09,0.003726,1.628,2.819,0.6665,0.8514,0.0007668,98.879,3.603,4.192,0.0002194,1.204E-05
37205.jpg,1120,1.333,40.194,5.275,11.012,148.419,4.674,181.976,167.351,124.4,67.119,2.475,19.302,0.03052,0.3928,0.7217,105.666,102.641,118.286,40.194,8.59,35.121,0.1591,0.4346,0.4047,18.137,4.002,-0.01562,0.0125,19.449,0.4761,0.4408,0.3745,-2.782,-1.474,-1.505,0.01785,1.324,2.444,0.5087,0.7471,0.001272,92.027,3.701,4.054,0.0006403,4.554E-05
782625.jpg,1389,0.9292,14.343,5.909,1.878,29.214,3.835,202.38,210.321,224.434,84.664,2.671,-6.958,0.589,0.278,0.9633,33.984,48.382,75.909,14.343,14.398,24.683,0.1128,0.2566,0.09302,0.7141,18.926,-0.01719,0.09306,15.453,0.2717,0.2473,0.2476,-2.89,-1.442,-1.35,0.002971,1.226,2.353,0.4831,0.3473,0.000494,78.336,4.561,4.318,0.001052,2.234E-05
786713.jpg,1216,1.452,29.949,7.499,7.634,95.631,2.712,109.255,107.515,104.733,43.924,0.1127,1.792,0.1002,0.06859,0.4288,76.059,75.31,75.037,29.949,0.755,0.8278,0.05966,0.09582,0.2981,60.521,23.681,0.09028,-0.07661,17.803,0.279,0.3184,0.287,-2.886,-1.276,-1.473,0.01165,1.35,2.482,0.5643,0.7566,0.0007832,83.457,3.879,3.908,0.0003207,2.917E-05
498861.jpg,1200,1.5,23.483,7.653,20.649,171.237,6.989,79.589,74.303,52.42,31.019,0.8438,12.45,0.2167,0.566,0.3605,62.055,57.517,53.197,23.483,9.896,22.326,0.2762,0.2769,0.2461,45.354,7.748,0.009722,0.0375,14.521,0.5415,0.484,0.4804,-2.217,-1.042,-0.9709,0.004227,1.699,2.804,0.6448,0.851,0.0002988,98.135,4.329,4.519,0.0001032,1.246E-05
578726.jpg,1205,1.485,27.448,7.76,17.88,166.538,6.325,124.213,131.466,132.151,53.522,0.01097,0.007175,0.2785,0.3976,0.6182,63.407,69.463,103.707,27.448,9.48,28.728,0.3601,0.2315,0.3396,33.277,11.805,-0.005556,0.05876,16.496,0.5627,0.4869,0.4593,-2.277,-1.234,-1.078,0.00715,1.582,2.651,0.7328,0.8132,0.0005399,96.006,3.913,4.195,0.0002379,1.942E-05
771538.jpg,1258,1.338,32.157,6.617,5.198,87.239,4.727,190.296,174.71,154.638,70.783,3.184,12.806,0.1076,0.2867,0.7467,76.061,85.871,84.181,32.157,7.702,6.531,0.05029,0.2772,0.2986,14.519,32.809,-0.0125,-0.1636,21.559,0.2786,0.3128,0.2558,-2.842,-1.453,-1.406,0.005835,1.41,2.435,0.4389,0.7142,0.0006344,86.219,4.488,4.389,0.0005793,3.084E-05
703697.jpg,1201,1.497,18.042,7.426,11.329,79.213,6.137,74.62,75.952,61.905,31.247,-2.973,8.23,0.1975,0.3086,0.3266,45.344,43.239,42.9,18.042,8.142,10.562,0.1581,0.1711,0.1898,45.644,7.324,0.004167,0.03638,19.29,0.3853,0.3088,0.349,-1.973,-1.077,-0.9038,0.003338,1.553,2.787,0.4257,0.8322,0.000382,89.787,4.359,4.469,0.0002688,1.959E-05
41272.jpg,1000,1.5,28.206,7.764,11.39,106.322,0,125.475,125.475,125.475,51.14,-0.001403,0.002659,0,0,0.4921,70.078,70.078,70.078,28.206,0.0006314,0.001197,0,0,0.2748,23.415,24.148,-0.01333,-0.12,13.826,0.5753,0.4577,0.4562,-2.264,-1.195,-0.9693,0.01957,1.473,2.657,0.5762,0.8195,0.0005369,91.451,4.057,4.349,0.0002728,1.726E-05
39905.jpg,1255,0.9609,24.389,6.919,13.355,61.99,4.505,112.662,80.817,70.431,36.727,12.353,11.794,0.03555,0.4579,0.4437,61.07,62.728,64.074,24.389,6.695,8.063,0.07178,0.2383,0.2386,79.729,9.235,0.02195,0.04063,13.178,0.4094,0.3871,0.3255,-2.133,-0.911,-1.1,0.01008,1.804,2.683,0.7257,0.6553,0.0003435,74.366,4.489,4.296,0.0002572,4E-05
42440.jpg,1118,0.7469,12.51,6.406,4.646,39.554,4.011,82.73,75.503,67.998,32.326,1.708,5.555,0.07776,0.1972,0.3245,30.237,30.614,30.806,12.51,2.442,4.921,0.04163,0.1712,0.1186,84.41,10.164,-0.02301,0.04531,8.188,0.4213,0.3854,0.3694,-2.78,-1.352,-1.247,0.005528,1.723,2.612,0.6368,0.7722,0.0003831,64.364,4.443,4.335,0.0001311,1.643E-05
41984.jpg,1153,1.248,21.028,7.545,10.883,91.287,5.78,120.143,98.865,76.324,42.933,6.461,16.624,0.06442,0.4537,0.4797,48.786,54.02,63.719,21.028,8.104,15.209,0.1629,0.2867,0.1941,46.761,14.233,0.001563,-0.07115,7.091,0.5407,0.4013,0.4091,-2.337,-1.223,-1.03,0.01588,1.545,2.539,0.6706,0.8101,0.0003883,92.565,4.39,4.431,0.0001651,2.314E-05
40374.jpg,1113,1.328,13.656,7.118,10.968,64.557,5.283,98.171,103.824,96.462,43.089,-2.547,3.651,0.2641,0.3125,0.4498,38.825,33.366,37.687,13.656,3.243,13.086,0.25,0.141,0.1379,32.482,3.021,-0.01496,0.002092,9.927,0.544,0.4483,0.4274,-2.06,-0.9253,-1.05,0.008603,1.639,2.744,0.7273,0.8202,0.0003851,95.797,4.038,4.384,0.0001725,1.95E-05
42921.jpg,1048,1.313,7.878,2.009,0.7592,7.588,0.9029,12.4,2.61,0.9124,2.614,3.975,3.359,0.001908,0.1269,0.04868,35.22,10.656,2.959,7.878,11.704,10.56,0.02523,0.3309,0.1381,89.391,24.488,0.105,-0.06291,61.816,0.3506,0.4083,0.2616,-2.672,-1.347,-1.367,0.005336,1.065,2.334,0.1085,0.3304,0.002501,53.253,4.451,3.683,0.0006774,1.103E-05
39412.jpg,920,2.286,23.349,7.651,7.009,90.791,3.049,151.109,142.504,107.98,58.219,-2.107,19.882,0.1353,0.3385,0.5927,58.657,59.61,62.639,23.349,1.06,8.106,0.01494,0.1624,0.2302,23.675,6.903,0.03281,0.01071,22.358,0.3474,0.3642,0.3498,-2.885,-1.623,-1.306,0.02067,1.177,2.4,0.6186,0.7988,0.0007533,94.152,3.993,4.242,0.0002803,2.149E-05
458813.jpg,1268,1.314,27.183,7.42,22.704,153.972,0.03144,81.988,81.985,81.98,33.472,-0.0006678,0.005148,0.0002426,0.0001098,0.3215,66.956,66.954,66.952,27.183,0.02475,0.06633,0.005901,0.004299,0.2626,63.002,18.401,-0.0625,0.06752,16.414,0.6022,0.5161,0.5034,-2.206,-1.037,-0.9366,0.006476,1.73,2.781,0.7187,0.8429,0.0003497,93.912,3.99,4.181,0.0001493,1.464E-05
37400.jpg,1154,0.8031,27.633,7.067,9.412,73.038,4.519,105.689,81.057,49.127,37.306,5.923,24.333,0.09517,0.6797,0.4531,57.427,80.424,60.97,27.633,26.049,16.25,0.1201,0.2794,0.2427,38.691,18.275,0.05642,-0.07188,21.051,0.4686,0.3182,0.3024,-2.487,-1.076,-1.269,0.02672,1.342,2.511,0.4923,0.6997,0.0009532,93.526,3.802,3.615,0.0004059,5.318E-05
38008.jpg,1120,1.333,19.637,7.163,7.884,88.663,6.134,54.095,54.494,20.212,21.442,-4.718,18.239,0.1674,0.7746,0.2398,45.805,48.141,33.411,19.637,9.846,15.538,0.07911,0.2217,0.1986,60.598,5.867,-0.003125,0.02917,13.418,0.3604,0.4209,0.341,-2.612,-1.519,-1.253,0.02979,1.416,2.487,0.5787,0.7492,0.0005194,92.054,4.305,4.439,0.0001673,2.192E-05
37434.jpg,1049,1.336,20.751,7.46,3.611,61.17,6.665,143.487,123.081,138.377,53.629,11.363,-4.345,0.848,0.2812,0.6093,53.193,52.918,56.975,20.751,12.66,8.874,0.1636,0.1576,0.2065,5.05,14.627,-0.06667,0.03007,14.479,0.3405,0.3979,0.3317,-3.247,-1.929,-1.589,0.00801,1.16,2.273,0.6533,0.7822,0.0006364,89.44,4.429,4.409,0.0003182,2.762E-05
449578.jpg,1319,1.202,19.773,6.129,3.759,52.875,5.633,70.522,31.026,6.492,20.406,11.41,23.687,0.143,0.8331,0.3078,81.22,38.811,15.309,19.773,32.045,22.872,0.1256,0.2969,0.316,30.498,17.505,-0.08056,-0.03422,14.431,0.3032,0.3419,0.2686,-2.787,-1.551,-1.386,0.006563,1.187,2.363,0.5357,0.6599,0.0006692,95.419,4.466,4.436,0.000377,3.179E-05
41371.jpg,1104,1.379,20.327,7.222,6.234,61.357,5.856,154.004,95.102,90.483,46.382,22.635,13.028,0.01441,0.3941,0.6074,77.967,40.217,40.21,20.327,18.52,13.301,0.09116,0.1722,0.3042,18.486,13.807,0.003125,-0.06897,9.805,0.4838,0.3329,0.3157,-2.443,-1.327,-1.203,0.01834,1.158,2.45,0.6231,0.6967,0.0007674,83.654,3.257,3.892,0.00027,2.678E-05
38052.jpg,1067,1.499,39.103,6.676,5.189,68.121,4.924,135.184,117.23,115.173,48.886,6.439,3.974,0.03547,0.2656,0.5304,103.669,96.902,97.288,39.103,8.708,5.351,0.0736,0.3065,0.4062,21,29.191,-0.1109,0.09485,28.82,0.3217,0.3035,0.2754,-2.97,-1.48,-1.273,0.003373,1.124,2.512,0.6276,0.7636,0.0006127,91.811,4.444,4.318,0.0002923,2.928E-05
379739.jpg,1260,1.333,27.24,5.755,9.824,83.26,3.782,44.641,39.442,36.128,15.886,1.459,2.537,0.04635,0.4279,0.1753,69.426,67.158,65.141,27.24,1.5,2.671,0.06415,0.3593,0.2721,78.095,40.089,-0.05556,0.1926,26.725,0.5016,0.4319,0.4173,-2.604,-1.114,-1.227,0.009793,1.546,2.561,0.7341,0.8076,0.0003191,76.093,4.371,4.374,0.0001405,1.526E-05
41968.jpg,1098,0.7156,24.394,7.723,9.83,147.985,6.09,92.088,82.24,67.912,34.459,2.281,9.032,0.07131,0.3326,0.3741,65,58.46,48.537,24.394,3.834,15.637,0.1985,0.2312,0.2514,38.05,15.031,-0.0393,0.06406,12.203,0.5191,0.4859,0.4497,-3.302,-1.89,-1.579,0.08222,1.412,2.464,0.7212,0.8518,0.0004857,96.155,4.345,4.445,0.0001903,1.409E-05
39020.jpg,1142,1.275,22.248,7.219,7.499,97.581,0,77.185,77.185,77.185,31.684,-0.000985,0.001867,0,0,0.3027,52.682,52.682,52.682,22.248,0.0005053,0.0009578,0,0,0.2066,32.339,10.259,0.02969,0.04183,17.644,0.3318,0.3743,0.3194,-2.84,-1.547,-1.456,0.007507,1.39,2.461,0.6414,0.7513,0.0005815,97.939,4.277,4.36,0.0002573,2.588E-05
39116.jpg,1152,1.25,29.24,7.897,11.411,85.907,6.358,111.687,102.938,100.801,42.891,3.93,2.704,0.02511,0.2382,0.4616,73.56,72.98,72.239,29.24,6.225,10.768,0.2178,0.2116,0.2829,37.443,24.8,0.03437,-0.1191,11.647,0.4828,0.395,0.3677,-2.385,-1.097,-1.021,0.03755,1.351,2.599,0.4626,0.7527,0.0005301,94.148,4.432,4.434,0.0001896,3.009E-05
751901.jpg,1417,1.033,30.803,7.904,30.532,344.573,6.878,122.293,102.181,101.033,44.362,10.141,4.494,0.9938,0.4797,0.5374,87.018,78.247,75.796,30.803,13.572,18.789,0.2063,0.294,0.313,40.16,1.042,0.001389,-0.005022,1.905,0.6902,0.69,0.6846,-2.123,-1.26,-1.129,0.01125,1.734,2.836,0.9092,0.8768,0.0002663,99.871,4.172,4.445,9.511E-05,5.974E-06
43869.jpg,1076,1.468,29.446,7.066,17.504,140.958,6.09,92.016,114.896,119.665,45.683,-5.86,-5.02,0.5182,0.4,0.4956,61.447,75.001,78.335,29.446,7.457,12.144,0.206,0.2906,0.2986,12.313,5.791,0.02813,0.006881,15.27,0.4112,0.3532,0.2751,-2.025,-1.088,-0.9264,0.008858,1.507,2.576,0.4961,0.8564,0.0004196,92.516,4.324,4.507,0.0002617,1.798E-05
395771.jpg,1200,1.5,18.189,7.316,7.506,82.533,6.399,71.773,74.457,66.084,30.53,-2.573,4.549,0.2341,0.2387,0.3069,45.234,43.194,41.435,18.189,3.345,7.439,0.1829,0.1544,0.1768,38.17,10.937,-0.01667,0.05208,17.488,0.5204,0.3513,0.3138,-2.279,-0.9795,-1.009,0.01217,1.41,2.603,0.4789,0.7736,0.0006716,93.968,3.731,4.134,0.0001776,2.354E-05
41838.jpg,1102,0.7632,23.309,4.128,5.787,62.207,3.677,45.481,23.856,11.26,12.335,7.475,10.833,0.03111,0.4398,0.1796,80.366,49.648,27.723,23.309,14.105,18.812,0.0976,0.4486,0.3146,73.441,55.096,0.1394,-0.2376,52.516,0.4281,0.349,0.3337,-2.493,-1.283,-1.198,0.005,1.371,2.391,0.4257,0.7579,0.001007,72.32,3.877,4.171,0.0002704,3.287E-05
37596.jpg,1193,0.9119,23.986,6.838,11.31,103.581,4.545,112.188,124.307,53.652,48.979,-14.5899,34.737,0.1835,0.6007,0.4979,57.656,60.631,48.207,23.986,11.302,20.185,0.08324,0.2158,0.2401,10.7,4.201,0.01142,-0.01763,6.393,0.6334,0.6032,0.5652,-2.541,-1.386,-1.21,0.05402,1.578,2.556,0.7027,0.7273,0.0005797,91.77,3.8,4.039,0.000168,2.565E-05
41995.jpg,1155,1.243,28.932,7.75,15.022,192.097,6.011,143.958,93.052,71.076,44.444,18.989,21.773,0.04195,0.6212,0.5674,74.537,77.354,79.974,28.932,15.344,19.042,0.103,0.3465,0.2924,41.6,11.116,-0.05,0.02427,11.622,0.549,0.5668,0.5406,-2.779,-1.345,-1.383,0.009695,1.507,2.558,0.7717,0.8356,0.0004668,97.533,4.149,4.313,0.0001407,1.227E-05
42470.jpg,1120,1.333,20.345,7.372,6.696,60.424,6.299,140.088,88.652,87.438,44.557,21.702,13.147,0.02575,0.5105,0.576,32.861,65.678,58.694,20.345,22.605,10.536,0.1648,0.2607,0.1471,48.106,2.43,0.00625,-0.01042,12.198,0.4552,0.3756,0.3641,-3.002,-1.498,-1.474,0.003368,1.179,2.376,0.7803,0.6781,0.00039,94.689,4.218,4.262,0.0003221,2.265E-05
40606.jpg,998,1.719,24.821,7.592,4.342,56.709,6.187,86.306,84.439,112.567,36.017,7.879,-15.3018,0.7113,0.3761,0.4503,54.804,62.685,66.826,24.821,4.69,11.089,0.1053,0.1607,0.2693,54.691,26.179,-0.06101,0.1158,27.045,0.3519,0.2842,0.259,-2.852,-1.394,-1.341,0.005856,1.011,2.343,0.5042,0.6656,0.0007006,88.723,4.127,4.314,0.0003428,1.653E-05
35690.jpg,1169,1.21,27.076,7.43,9.036,105.602,6.494,156.665,137.747,135.187,59.03,7.473,6.032,0.1295,0.305,0.6547,70.533,74.655,73.257,27.076,19.629,15.49,0.2412,0.2859,0.2615,23.474,13.307,-0.02969,-0.05955,9.68,0.4674,0.4043,0.3696,-2.594,-1.318,-1.187,0.01125,1.398,2.493,0.6655,0.7874,0.0003288,93.595,4.457,4.488,0.0002178,2.122E-05
34137.jpg,1129,0.7641,29.394,7.074,14.069,104.977,0,103.759,103.759,103.759,42.248,-0.00122,0.002312,0,0,0.4069,74.384,74.384,74.384,29.394,0.0006429,0.001219,0,0,0.2917,69.717,17.814,-0.001022,0.08906,12.375,0.6456,0.3899,0.3844,-2.247,-1.036,-1.088,0.02714,1.551,2.615,0.688,0.8117,0.0008242,81.881,3.247,3.741,0.0002508,2.947E-05
36749.jpg,1248,1.053,36.43,7.31,8.772,127.504,5.615,116.7,115.658,18.564,45.123,-9.196,41.123,0.1832,0.7343,0.4847,97.739,92.425,36.161,36.43,11.916,35.737,0.06778,0.2722,0.378,32.921,31.159,0.06875,-0.1398,16.039,0.44,0.4039,0.3945,-2.612,-1.478,-1.369,0.01921,1.306,2.453,0.5673,0.7481,0.0008471,91.782,4.151,4.242,0.000235,2.83E-05
34017.jpg,1120,0.75,21.789,7.754,24.204,159.471,5.853,120.287,116.044,84.565,47.618,-3.334,17.76,0.152,0.3326,0.4808,54.882,55.906,45.533,21.789,5.31,9.546,0.06954,0.1594,0.2166,36.642,13.775,-0.004167,-0.06875,15.458,0.6493,0.5892,0.5826,-1.935,-1.126,-0.8116,0.02268,1.781,2.854,0.7865,0.8709,0.0002115,94.39,4.469,4.541,9.747E-05,6.917E-06
3363.jpg,1120,0.75,12.136,7.003,3.314,44.333,5.64,83.175,107.533,38.672,42.209,-19.1493,33.343,0.2216,0.6738,0.4277,29.615,32.299,36.773,12.136,12.631,11.173,0.05904,0.2366,0.1263,45.495,7.5,-0.0375,0,8.818,0.4335,0.4927,0.3891,-3.447,-2.003,-1.747,0.01536,1.288,2.444,0.6979,0.6364,0.0004638,94.217,4.537,4.304,0.000329,1.322E-05
4066.jpg,1120,1.333,26.332,7.753,12.759,131.17,6.396,135.221,130.817,114.532,53.53,-0.9647,9.233,0.1037,0.1718,0.5473,71.517,67.198,63.472,26.332,9.127,12.305,0.1535,0.1603,0.2807,36.144,9.685,-0.01562,0.04583,14.574,0.4985,0.4669,0.4644,-2.519,-1.432,-1.239,0.01741,1.545,2.519,0.7336,0.8406,0.0003937,96.847,4.132,4.412,0.0001357,1.526E-05
33194.jpg,989,1.536,25.056,7.655,14.462,111.834,0,116.686,116.686,116.686,47.954,-0.001343,0.002545,0,0,0.4576,62.933,62.933,62.933,25.056,0.0005527,0.001048,0,0,0.2468,42.859,18.009,0.02254,0.08718,20.71,0.533,0.4288,0.4235,-2.467,-1.113,-1.305,0.0077,1.465,2.592,0.7492,0.8359,0.0004236,90.976,4.146,4.329,0.0002058,1.574E-05
34559.jpg,1068,1.495,31.061,6.884,24.846,220.574,5.925,101.362,46.617,47.691,28.291,20.891,13.762,0.01308,0.7672,0.4066,86.912,81.273,83.488,31.061,25.533,19.961,0.1241,0.3396,0.3405,70.116,10.356,-0.00625,-0.0514,20.575,0.6382,0.5031,0.4741,-2.053,-1.332,-0.9756,0.02326,1.515,2.85,0.596,0.8027,0.0005149,88.822,4.271,4.493,0.0001114,1.368E-05
35355.jpg,1089,1.425,39.38,5.674,8.374,95.577,3.704,184.02,182.524,179.828,72.074,0.2018,1.724,0.0992,0.1084,0.7247,99.148,100.465,101.511,39.38,1.728,3.953,0.1907,0.2295,0.3883,10.723,51.14,-0.01875,0.255,36.526,0.5283,0.224,0.1785,-2.374,-1.557,-0.9365,0.07467,1.317,2.379,0.5445,0.7916,0.0005703,87.162,4.463,4.528,0.0004867,2.272E-05
4138.jpg,1120,1.333,23.867,7.746,11.501,126.659,4.269,124.731,119.273,112.316,49.405,0.8904,4.506,0.08,0.1507,0.4895,57.965,59.86,55.989,23.867,2.064,3.192,0.09323,0.1292,0.2268,16.425,7.857,-0.03906,-0.004167,9.673,0.4665,0.4388,0.4037,-2.463,-1.39,-1.112,0.01176,1.524,2.584,0.6701,0.799,0.0005856,98.48,4.078,4.344,0.0001994,1.786E-05
33322.jpg,1083,0.805,15.325,7.167,6.667,38.844,6.632,70.958,82.759,54.828,33.214,-9.911,14.845,0.2424,0.4072,0.336,41.146,36.847,35.169,15.325,8.915,9.132,0.1106,0.1895,0.1505,44.08,15.073,-0.0735,0.01667,13.585,0.4713,0.493,0.4155,-2.345,-1.274,-1.211,0.02394,1.44,2.658,0.6268,0.6287,0.0003962,86.421,4.462,4.468,0.0001425,1.317E-05
36417.jpg,1120,1.333,31.323,7.49,8.566,110.576,4.392,100.857,86.908,75.626,35.976,4.264,8.785,0.07365,0.3968,0.3956,75.802,79.012,78.909,31.323,2.459,4.87,0.03606,0.1991,0.2974,55.396,11.529,0.04844,0.03125,19.822,0.406,0.3809,0.3539,-2.858,-1.452,-1.365,0.007319,1.372,2.522,0.6835,0.7821,0.0006091,86.956,4.143,4.123,0.0002168,2.348E-05
4996.jpg,1120,1.333,28.783,7.536,17.535,168.541,6.326,141.454,145.559,166.901,61.008,8.27,-10.3583,0.6171,0.4865,0.7615,73.486,82.157,91.095,28.783,18.4,32.523,0.1963,0.3047,0.2604,17.567,21.379,-0.09844,-0.04167,14.99,0.4173,0.4037,0.3344,-2.214,-1.135,-0.9641,0.0111,1.609,2.815,0.5527,0.7981,0.0005836,93.792,4.301,4.312,0.0003349,2.241E-05
4123.jpg,1120,0.75,31.351,7.347,23.952,241.384,5.59,103.285,102.189,104.912,42.052,2.336,-0.8208,0.097,0.2841,0.4631,78.891,77.206,85.61,31.351,5.72,19.174,0.1532,0.2786,0.3453,23.42,11.859,0.02292,0.05469,8.717,0.5287,0.518,0.5374,-2.352,-1.279,-1.057,0.01016,1.642,2.851,0.6998,0.8609,0.0004357,98.555,4.454,4.522,0.0002434,1.285E-05
4615.jpg,1120,1.333,16.022,6.375,4.843,49.374,4.658,93.466,85.735,110.836,41.403,24.991,-12.4809,0.6731,0.8437,0.6906,96.306,33.061,64.083,16.022,7.893,52.462,0.2519,0.1577,0.1497,45.67,3.763,0.001563,0.01875,10.795,0.3432,0.3703,0.4224,-2.959,-1.407,-1.561,0.03014,1.194,2.299,0.5699,0.6436,0.0007827,97.634,3.808,3.908,0.0005628,2.178E-05
5110.jpg,1067,1.499,28.297,7.664,8.695,90.174,6.538,140.918,137.085,132.363,56.082,0.9816,3.313,0.1107,0.2073,0.5704,72.248,70.245,72.008,28.297,7.001,8.961,0.2352,0.258,0.2706,11.353,10.894,0.05156,-0.01756,14.969,0.4095,0.2558,0.2459,-2.592,-1.298,-1.23,0.007134,1.246,2.486,0.4705,0.7595,0.0004768,94.107,4.289,4.433,0.0002491,2.71E-05
35974.jpg,1067,0.6672,27.311,7.742,12.445,147.478,0,125.203,125.203,125.203,51.055,-0.001406,0.002665,0,0,0.491,67.492,67.492,67.492,27.311,0.000602,0.001141,0,0,0.2647,17.228,7.287,-0.0363,0.003125,12.443,0.4844,0.4387,0.4044,-2.725,-1.367,-1.389,0.002371,1.349,2.496,0.6778,0.8409,0.000419,97.723,4.415,4.481,0.0002016,1.233E-05
31756.jpg,1280,1,22.967,6.51,6.047,63.704,2.337,176.088,162.332,143.604,66.594,1.885,11.524,0.09552,0.2004,0.6907,61.628,58.732,55.047,22.967,0.7849,3.657,0.03995,0.08122,0.2416,28.012,3.776,0.01719,0.007812,5.503,0.714,0.7475,0.6945,-2.189,-1.253,-1.255,0.04679,1.069,2.353,0.6914,0.6142,0.0008349,99.497,3.623,3.286,0.000498,4.636E-05
3858.jpg,1120,0.75,22.017,6.494,7.532,60.96,4.737,188.312,193.362,231.167,78.228,6.103,-19.0328,0.6404,0.2278,0.912,55.01,54.72,67.728,22.017,5.644,12.002,0.09236,0.1648,0.2486,3.381,8.479,-0.04167,-0.007812,12.299,0.5819,0.3469,0.3479,-2.276,-1.1,-0.9921,0.01218,1.422,2.599,0.4363,0.5722,0.0006767,88.765,4.418,4.174,0.0006344,2.092E-05
4298.jpg,1120,1.333,23.295,7.027,10.825,65.396,5.572,79.59,50.231,34.655,23.5,12.551,11.579,0.9283,0.5895,0.3298,75.24,49.959,34.646,23.295,8.83,27.547,0.142,0.2682,0.2928,43.179,26.875,0.1344,0,24.215,0.3424,0.3373,0.2922,-2.336,-1.03,-1.029,0.01712,1.348,2.573,0.5815,0.7595,0.0003428,89.466,4.404,4.413,0.0001465,2.749E-05
3917.jpg,1120,0.75,25.211,7.725,13.215,168.298,6.232,113.926,128.613,141.505,52.328,-1.704,-8.208,0.5734,0.3191,0.5681,61.354,64.983,66.039,25.211,9.379,9.065,0.1173,0.2608,0.2439,16.701,8.621,0.03125,0.02969,10.921,0.4134,0.5743,0.3988,-2.833,-1.675,-1.24,0.03805,1.485,2.549,0.552,0.814,0.0004315,95.748,4.528,4.473,0.0001799,1.567E-05
34477.jpg,1120,1.333,12.058,6.833,4.454,54.436,3.921,144.368,121.202,110.633,53.018,6.868,9.785,0.05853,0.2308,0.5663,32.201,34.94,32.17,12.058,10.404,8.17,0.03961,0.1426,0.1258,0.7734,5.922,-0.01875,0.02292,10.73,0.2591,0.2706,0.4734,-2.329,-1.186,-0.8515,0.01632,1.538,2.528,0.4306,0.6978,0.0005337,81.339,3.76,4.086,0.0002251,2.155E-05
35517.jpg,1120,1.333,33.225,7.323,10.009,142.443,5.125,80.741,86.555,57.602,33.611,-6.211,13.618,0.3079,0.3138,0.3443,79.935,84.301,57.561,33.225,9.062,21.56,0.2135,0.2515,0.3318,41.634,21.354,0.06406,-0.08542,16.147,0.3854,0.4729,0.37,-2.872,-1.464,-1.351,0.006699,1.291,2.559,0.4537,0.7949,0.000759,95.258,4.354,4.396,0.000237,2.219E-05
32199.jpg,1095,0.7805,27.006,3.663,7.098,83.58,2.481,37.982,37.554,37.354,15.444,0.2709,0.3037,0.01613,0.04158,0.1547,66.438,66.121,66.169,27.006,4.119,3.849,0.1114,0.137,0.2681,65.48,12.856,-0.01458,-0.0626,32.105,0.4226,0.382,0.4586,-2.347,-1.445,-1.356,0.02931,1.443,2.311,0.4434,0.6426,0.001549,87.359,3.176,3.569,0.0004928,3.598E-05
34493.jpg,1005,1.753,34.678,6.641,3.952,59.044,5.208,112.766,90.833,73.278,38.429,6.053,12.063,0.0679,0.4178,0.4429,98.276,81.763,68.377,34.678,8.273,15.453,0.07513,0.2746,0.3848,25.88,24.374,0.07344,0.09726,25.383,0.314,0.2466,0.2306,-3.011,-1.446,-1.421,0.004537,0.9638,2.341,0.5095,0.692,0.0008968,92.678,3.869,4.016,0.0002926,3.222E-05
5289.jpg,1120,0.75,23.82,7.183,5.777,97.081,6.656,60.335,55.249,46.807,22.664,0.6686,5.731,0.1551,0.4071,0.2586,66.957,55.13,53.212,23.82,8.951,6.95,0.1922,0.2225,0.257,60.324,2.635,0.004167,0.0125,11.177,0.3555,0.362,0.335,-3.441,-1.737,-1.679,0.005439,1.26,2.333,0.6748,0.7742,0.0005334,93.182,4.227,4.313,0.0001831,1.993E-05
9498.jpg,1120,1.333,28.723,7.209,15.585,144.998,6.606,164.16,146.915,77.635,60.349,-0.04342,34.648,0.117,0.6348,0.6847,83.005,71.868,62.077,28.723,12.87,34.075,0.1885,0.2887,0.2967,7.461,17.109,0.004688,0.08542,16.02,0.5202,0.3686,0.3356,-2.194,-1.155,-1.136,0.003959,1.521,2.681,0.616,0.8136,0.0005843,89.59,4.42,4.497,0.000165,3.027E-05
